Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-06-12 04:00:00,Denmark,East Denmark,DK-DK2,43.84,75.21,93.86,65.85,entsoe.eu,false,
2022-06-12 05:00:00,Denmark,East Denmark,DK-DK2,42.97,74.79,93.91,69.01,entsoe.eu,false,
2022-06-12 06:00:00,Denmark,East Denmark,DK-DK2,50.17,83.63,92.73,70.04,entsoe.eu,false,
2022-06-12 07:00:00,Denmark,East Denmark,DK-DK2,45.8,78.65,93.64,73.49,entsoe.eu,false,
2022-06-12 08:00:00,Denmark,East Denmark,DK-DK2,36.41,69.25,94.85,75.58,entsoe.eu,false,
2022-06-12 09:00:00,Denmark,East Denmark,DK-DK2,33.36,65.68,95.22,77.5,entsoe.eu,false,
2022-06-12 10:00:00,Denmark,East Denmark,DK-DK2,31.71,63.35,95.42,80.43,entsoe.eu,false,
2022-06-12 11:00:00,Denmark,East Denmark,DK-DK2,47.11,82.45,93.35,84.98,entsoe.eu,false,
2022-06-12 12:00:00,Denmark,East Denmark,DK-DK2,73.39,113.87,90.4,88.43,entsoe.eu,false,
2022-06-12 13:00:00,Denmark,East Denmark,DK-DK2,30.27,60.48,95.7,82.46,entsoe.eu,false,
2022-06-12 14:00:00,Denmark,East Denmark,DK-DK2,29.93,59.14,95.67,81.47,entsoe.eu,false,
2022-06-12 15:00:00,Denmark,East Denmark,DK-DK2,30.42,57.93,95.74,83.61,entsoe.eu,false,
2022-06-12 16:00:00,Denmark,East Denmark,DK-DK2,32.4,59.73,95.42,80.21,entsoe.eu,false,
2022-06-12 17:00:00,Denmark,East Denmark,DK-DK2,36.49,63.62,94.84,79.06,entsoe.eu,false,
2022-06-12 18:00:00,Denmark,East Denmark,DK-DK2,36.54,63.57,94.84,76.98,entsoe.eu,false,
2022-06-12 19:00:00,Denmark,East Denmark,DK-DK2,39.41,66.3,94.47,75.54,entsoe.eu,false,
2022-06-12 20:00:00,Denmark,East Denmark,DK-DK2,36.77,63.55,94.77,76.57,entsoe.eu,false,
2022-06-12 21:00:00,Denmark,East Denmark,DK-DK2,31.28,57.21,95.57,75.84,entsoe.eu,false,
2022-06-12 22:00:00,Denmark,East Denmark,DK-DK2,31.26,57.45,95.59,75.08,entsoe.eu,false,
2022-06-12 23:00:00,Denmark,East Denmark,DK-DK2,30.02,56.41,95.81,73.53,entsoe.eu,false,
2022-06-13 00:00:00,Denmark,East Denmark,DK-DK2,30.2,56.83,95.76,73.9,entsoe.eu,false,
2022-06-13 01:00:00,Denmark,East Denmark,DK-DK2,29.56,58.79,95.85,74.74,entsoe.eu,false,
2022-06-13 02:00:00,Denmark,East Denmark,DK-DK2,27.89,62.77,96.1,75.09,entsoe.eu,false,
2022-06-13 03:00:00,Denmark,East Denmark,DK-DK2,28.59,67.88,95.98,76.8,entsoe.eu,false,
2022-06-13 04:00:00,Denmark,East Denmark,DK-DK2,34.36,78.1,95.2,78.72,entsoe.eu,false,
2022-06-13 05:00:00,Denmark,East Denmark,DK-DK2,57.51,109.64,91.63,82.87,entsoe.eu,false,
2022-06-13 06:00:00,Denmark,East Denmark,DK-DK2,74.53,137.54,88.42,84.61,entsoe.eu,false,
2022-06-13 07:00:00,Denmark,East Denmark,DK-DK2,57.88,113.9,91.32,84.36,entsoe.eu,false,
2022-06-13 08:00:00,Denmark,East Denmark,DK-DK2,52.91,108.13,92.03,85.06,entsoe.eu,false,
2022-06-13 09:00:00,Denmark,East Denmark,DK-DK2,44.61,90.08,93.47,82.98,entsoe.eu,false,
2022-06-13 10:00:00,Denmark,East Denmark,DK-DK2,37.05,80.84,94.87,83.3,entsoe.eu,false,
2022-06-13 11:00:00,Denmark,East Denmark,DK-DK2,61.57,112.68,91.83,88.21,entsoe.eu,false,
2022-06-13 12:00:00,Denmark,East Denmark,DK-DK2,78.23,129.9,90.32,87.76,entsoe.eu,false,
2022-06-13 13:00:00,Denmark,East Denmark,DK-DK2,56.1,102.12,92.5,91.81,entsoe.eu,false,
2022-06-13 14:00:00,Denmark,East Denmark,DK-DK2,46.9,89.77,93.58,92.43,entsoe.eu,false,
2022-06-13 15:00:00,Denmark,East Denmark,DK-DK2,38.63,78.16,94.66,86.52,entsoe.eu,false,
2022-06-13 16:00:00,Denmark,East Denmark,DK-DK2,32.31,73.95,95.51,85.85,entsoe.eu,false,
2022-06-13 17:00:00,Denmark,East Denmark,DK-DK2,35.6,79.27,95.04,86.25,entsoe.eu,false,
2022-06-13 18:00:00,Denmark,East Denmark,DK-DK2,36.64,79.01,94.91,86.12,entsoe.eu,false,
2022-06-13 19:00:00,Denmark,East Denmark,DK-DK2,33.57,75.33,95.32,86.07,entsoe.eu,false,
2022-06-13 20:00:00,Denmark,East Denmark,DK-DK2,28.57,71.19,96.0,85.27,entsoe.eu,false,
2022-06-13 21:00:00,Denmark,East Denmark,DK-DK2,24.65,63.29,96.55,84.13,entsoe.eu,false,
2022-06-13 22:00:00,Denmark,East Denmark,DK-DK2,22.14,56.52,96.85,83.62,entsoe.eu,false,
2022-06-13 23:00:00,Denmark,East Denmark,DK-DK2,22.32,54.83,96.81,82.57,entsoe.eu,false,
2022-06-14 00:00:00,Denmark,East Denmark,DK-DK2,22.6,54.3,96.78,82.85,entsoe.eu,false,
2022-06-14 01:00:00,Denmark,East Denmark,DK-DK2,22.68,54.51,96.77,82.09,entsoe.eu,false,
2022-06-14 02:00:00,Denmark,East Denmark,DK-DK2,22.66,55.06,96.8,82.18,entsoe.eu,false,
2022-06-14 03:00:00,Denmark,East Denmark,DK-DK2,21.55,54.37,96.98,81.83,entsoe.eu,false,
2022-06-14 04:00:00,Denmark,East Denmark,DK-DK2,24.66,67.99,96.57,85.83,entsoe.eu,false,
2022-06-14 05:00:00,Denmark,East Denmark,DK-DK2,33.97,77.4,95.54,85.74,entsoe.eu,false,
2022-06-14 06:00:00,Denmark,East Denmark,DK-DK2,53.23,102.87,92.55,86.77,entsoe.eu,false,
2022-06-14 07:00:00,Denmark,East Denmark,DK-DK2,40.55,86.83,94.55,87.22,entsoe.eu,false,
2022-06-14 08:00:00,Denmark,East Denmark,DK-DK2,54.16,102.12,92.45,87.57,entsoe.eu,false,
2022-06-14 09:00:00,Denmark,East Denmark,DK-DK2,34.85,82.05,95.37,85.38,entsoe.eu,false,
2022-06-14 10:00:00,Denmark,East Denmark,DK-DK2,23.74,66.88,96.94,84.04,entsoe.eu,false,
2022-06-14 11:00:00,Denmark,East Denmark,DK-DK2,26.45,72.14,96.59,87.59,entsoe.eu,false,
2022-06-14 12:00:00,Denmark,East Denmark,DK-DK2,28.43,73.75,96.32,86.28,entsoe.eu,false,
2022-06-14 13:00:00,Denmark,East Denmark,DK-DK2,29.96,75.95,96.1,86.18,entsoe.eu,false,
2022-06-14 14:00:00,Denmark,East Denmark,DK-DK2,27.51,72.77,96.43,84.07,entsoe.eu,false,
2022-06-14 15:00:00,Denmark,East Denmark,DK-DK2,36.89,80.3,95.1,84.94,entsoe.eu,false,
2022-06-14 16:00:00,Denmark,East Denmark,DK-DK2,32.05,76.74,95.77,84.09,entsoe.eu,false,
2022-06-14 17:00:00,Denmark,East Denmark,DK-DK2,49.72,95.68,93.16,83.45,entsoe.eu,false,
2022-06-14 18:00:00,Denmark,East Denmark,DK-DK2,53.08,101.04,92.59,81.0,entsoe.eu,false,
2022-06-14 19:00:00,Denmark,East Denmark,DK-DK2,51.17,100.26,93.18,77.76,entsoe.eu,false,
2022-06-14 20:00:00,Denmark,East Denmark,DK-DK2,44.44,92.6,93.88,73.06,entsoe.eu,false,
2022-06-14 21:00:00,Denmark,East Denmark,DK-DK2,42.42,90.9,94.36,72.5,entsoe.eu,false,
2022-06-14 22:00:00,Denmark,East Denmark,DK-DK2,35.22,85.81,95.46,72.25,entsoe.eu,false,
2022-06-14 23:00:00,Denmark,East Denmark,DK-DK2,34.39,85.1,95.58,72.13,entsoe.eu,false,
2022-06-15 00:00:00,Denmark,East Denmark,DK-DK2,36.21,88.04,95.34,70.92,entsoe.eu,false,
2022-06-15 01:00:00,Denmark,East Denmark,DK-DK2,35.11,86.7,95.45,69.6,entsoe.eu,false,
2022-06-15 02:00:00,Denmark,East Denmark,DK-DK2,36.8,91.53,95.26,70.01,entsoe.eu,false,
2022-06-15 03:00:00,Denmark,East Denmark,DK-DK2,40.77,91.81,94.63,69.74,entsoe.eu,false,
2022-06-15 04:00:00,Denmark,East Denmark,DK-DK2,48.18,108.99,93.41,71.07,entsoe.eu,false,
2022-06-15 05:00:00,Denmark,East Denmark,DK-DK2,98.04,171.71,86.54,74.87,entsoe.eu,false,
2022-06-15 06:00:00,Denmark,East Denmark,DK-DK2,155.41,236.86,78.46,71.67,entsoe.eu,false,
2022-06-15 07:00:00,Denmark,East Denmark,DK-DK2,109.34,182.49,85.3,72.28,entsoe.eu,false,
2022-06-15 08:00:00,Denmark,East Denmark,DK-DK2,87.54,154.85,88.97,73.69,entsoe.eu,false,
2022-06-15 09:00:00,Denmark,East Denmark,DK-DK2,81.13,146.95,89.71,75.9,entsoe.eu,false,
2022-06-15 10:00:00,Denmark,East Denmark,DK-DK2,50.13,114.06,93.6,75.37,entsoe.eu,false,
2022-06-15 11:00:00,Denmark,East Denmark,DK-DK2,46.19,100.63,94.18,73.5,entsoe.eu,false,
2022-06-15 12:00:00,Denmark,East Denmark,DK-DK2,48.35,105.64,93.87,74.27,entsoe.eu,false,
2022-06-15 13:00:00,Denmark,East Denmark,DK-DK2,52.41,117.16,93.35,76.76,entsoe.eu,false,
2022-06-15 14:00:00,Denmark,East Denmark,DK-DK2,38.47,96.52,95.0,74.32,entsoe.eu,false,
2022-06-15 15:00:00,Denmark,East Denmark,DK-DK2,47.96,116.71,93.86,73.75,entsoe.eu,false,
2022-06-15 16:00:00,Denmark,East Denmark,DK-DK2,74.54,143.65,90.79,71.24,entsoe.eu,false,
2022-06-15 17:00:00,Denmark,East Denmark,DK-DK2,45.45,107.23,94.13,70.05,entsoe.eu,false,
2022-06-15 18:00:00,Denmark,East Denmark,DK-DK2,42.98,102.85,94.45,67.93,entsoe.eu,false,
2022-06-15 19:00:00,Denmark,East Denmark,DK-DK2,49.17,111.08,93.51,66.3,entsoe.eu,false,
2022-06-15 20:00:00,Denmark,East Denmark,DK-DK2,47.1,114.59,93.55,68.21,entsoe.eu,false,
2022-06-15 21:00:00,Denmark,East Denmark,DK-DK2,50.89,120.73,93.19,69.4,entsoe.eu,false,
2022-06-15 22:00:00,Denmark,East Denmark,DK-DK2,43.09,107.2,94.43,66.86,entsoe.eu,false,
2022-06-15 23:00:00,Denmark,East Denmark,DK-DK2,40.93,99.55,94.7,65.79,entsoe.eu,false,
2022-06-16 00:00:00,Denmark,East Denmark,DK-DK2,40.43,98.22,94.74,66.18,entsoe.eu,false,
2022-06-16 01:00:00,Denmark,East Denmark,DK-DK2,42.73,99.39,94.3,65.28,entsoe.eu,false,
2022-06-16 02:00:00,Denmark,East Denmark,DK-DK2,44.44,102.75,94.23,65.78,entsoe.eu,false,
2022-06-16 03:00:00,Denmark,East Denmark,DK-DK2,44.09,103.97,94.27,66.39,entsoe.eu,false,
2022-06-16 04:00:00,Denmark,East Denmark,DK-DK2,49.21,109.27,93.86,67.31,entsoe.eu,false,
2022-06-16 05:00:00,Denmark,East Denmark,DK-DK2,81.66,153.37,88.9,74.14,entsoe.eu,false,
2022-06-16 06:00:00,Denmark,East Denmark,DK-DK2,157.29,234.92,81.12,75.58,entsoe.eu,false,
2022-06-16 07:00:00,Denmark,East Denmark,DK-DK2,154.59,223.97,82.16,75.42,entsoe.eu,false,
2022-06-16 08:00:00,Denmark,East Denmark,DK-DK2,115.78,175.29,86.08,76.6,entsoe.eu,false,
2022-06-16 09:00:00,Denmark,East Denmark,DK-DK2,97.36,162.08,88.15,80.05,entsoe.eu,false,
2022-06-16 10:00:00,Denmark,East Denmark,DK-DK2,120.88,180.43,86.42,78.39,entsoe.eu,false,
2022-06-16 11:00:00,Denmark,East Denmark,DK-DK2,124.65,185.37,85.62,81.25,entsoe.eu,false,
2022-06-16 12:00:00,Denmark,East Denmark,DK-DK2,150.55,216.86,83.23,81.66,entsoe.eu,false,
2022-06-16 13:00:00,Denmark,East Denmark,DK-DK2,97.98,161.28,88.79,82.06,entsoe.eu,false,
2022-06-16 14:00:00,Denmark,East Denmark,DK-DK2,64.71,117.11,92.08,79.52,entsoe.eu,false,
2022-06-16 15:00:00,Denmark,East Denmark,DK-DK2,55.61,109.37,92.7,81.43,entsoe.eu,false,
2022-06-16 16:00:00,Denmark,East Denmark,DK-DK2,40.51,89.25,94.57,77.67,entsoe.eu,false,
2022-06-16 17:00:00,Denmark,East Denmark,DK-DK2,44.61,91.4,94.0,76.57,entsoe.eu,false,
2022-06-16 18:00:00,Denmark,East Denmark,DK-DK2,48.92,98.45,92.99,74.04,entsoe.eu,false,
2022-06-16 19:00:00,Denmark,East Denmark,DK-DK2,55.6,109.88,91.64,72.34,entsoe.eu,false,
2022-06-16 20:00:00,Denmark,East Denmark,DK-DK2,49.24,102.93,93.27,74.05,entsoe.eu,false,
2022-06-16 21:00:00,Denmark,East Denmark,DK-DK2,51.95,104.25,92.18,72.88,entsoe.eu,false,
2022-06-16 22:00:00,Denmark,East Denmark,DK-DK2,42.89,95.19,94.23,74.41,entsoe.eu,false,
2022-06-16 23:00:00,Denmark,East Denmark,DK-DK2,42.54,95.31,94.37,73.26,entsoe.eu,false,
2022-06-17 00:00:00,Denmark,East Denmark,DK-DK2,35.37,87.11,95.4,72.04,entsoe.eu,false,
2022-06-17 01:00:00,Denmark,East Denmark,DK-DK2,40.81,96.6,94.67,68.64,entsoe.eu,false,
2022-06-17 02:00:00,Denmark,East Denmark,DK-DK2,52.84,116.99,92.71,68.42,entsoe.eu,false,
2022-06-17 03:00:00,Denmark,East Denmark,DK-DK2,47.48,109.57,93.6,71.3,entsoe.eu,false,
2022-06-17 04:00:00,Denmark,East Denmark,DK-DK2,76.14,144.53,89.43,78.38,entsoe.eu,false,
2022-06-17 05:00:00,Denmark,East Denmark,DK-DK2,98.51,168.77,87.33,77.08,entsoe.eu,false,
2022-06-17 06:00:00,Denmark,East Denmark,DK-DK2,115.2,188.72,84.85,79.14,entsoe.eu,false,
2022-06-17 07:00:00,Denmark,East Denmark,DK-DK2,92.91,162.03,88.31,82.01,entsoe.eu,false,
2022-06-17 08:00:00,Denmark,East Denmark,DK-DK2,98.11,169.44,88.05,82.43,entsoe.eu,false,
2022-06-17 09:00:00,Denmark,East Denmark,DK-DK2,166.18,232.81,81.17,78.04,entsoe.eu,false,
2022-06-17 10:00:00,Denmark,East Denmark,DK-DK2,184.77,255.31,79.58,77.14,entsoe.eu,false,
2022-06-17 11:00:00,Denmark,East Denmark,DK-DK2,133.74,202.93,84.86,76.7,entsoe.eu,false,
2022-06-17 12:00:00,Denmark,East Denmark,DK-DK2,162.91,233.41,81.8,76.42,entsoe.eu,false,
2022-06-17 13:00:00,Denmark,East Denmark,DK-DK2,95.74,161.8,88.93,78.1,entsoe.eu,false,
2022-06-17 14:00:00,Denmark,East Denmark,DK-DK2,80.27,145.9,90.4,79.23,entsoe.eu,false,
2022-06-17 15:00:00,Denmark,East Denmark,DK-DK2,80.19,144.74,90.3,75.81,entsoe.eu,false,
2022-06-17 16:00:00,Denmark,East Denmark,DK-DK2,71.52,131.6,90.33,77.24,entsoe.eu,false,
2022-06-17 17:00:00,Denmark,East Denmark,DK-DK2,74.5,138.27,89.7,75.48,entsoe.eu,false,
2022-06-17 18:00:00,Denmark,East Denmark,DK-DK2,76.87,140.69,89.12,75.0,entsoe.eu,false,
2022-06-17 19:00:00,Denmark,East Denmark,DK-DK2,57.18,116.66,92.31,78.3,entsoe.eu,false,
2022-06-17 20:00:00,Denmark,East Denmark,DK-DK2,61.76,119.65,91.19,78.42,entsoe.eu,false,
2022-06-17 21:00:00,Denmark,East Denmark,DK-DK2,52.92,91.86,93.01,77.79,entsoe.eu,false,
2022-06-17 22:00:00,Denmark,East Denmark,DK-DK2,63.58,95.47,91.09,77.18,entsoe.eu,false,
2022-06-17 23:00:00,Denmark,East Denmark,DK-DK2,44.65,72.77,94.2,81.94,entsoe.eu,false,
2022-06-18 00:00:00,Denmark,East Denmark,DK-DK2,35.52,61.53,95.39,84.72,entsoe.eu,false,
2022-06-18 01:00:00,Denmark,East Denmark,DK-DK2,32.88,58.13,95.73,84.42,entsoe.eu,false,
2022-06-18 02:00:00,Denmark,East Denmark,DK-DK2,33.93,59.56,95.59,84.46,entsoe.eu,false,
2022-06-18 03:00:00,Denmark,East Denmark,DK-DK2,35.75,62.13,95.36,84.08,entsoe.eu,false,
2022-06-18 04:00:00,Denmark,East Denmark,DK-DK2,43.32,72.0,94.32,84.48,entsoe.eu,false,
2022-06-18 05:00:00,Denmark,East Denmark,DK-DK2,51.91,82.35,93.19,83.01,entsoe.eu,false,
2022-06-18 06:00:00,Denmark,East Denmark,DK-DK2,61.0,92.65,92.0,77.71,entsoe.eu,false,
2022-06-18 07:00:00,Denmark,East Denmark,DK-DK2,72.89,107.53,90.41,76.53,entsoe.eu,false,
2022-06-18 08:00:00,Denmark,East Denmark,DK-DK2,69.31,106.17,90.5,80.07,entsoe.eu,false,
2022-06-18 09:00:00,Denmark,East Denmark,DK-DK2,70.63,110.01,90.31,80.51,entsoe.eu,false,
2022-06-18 10:00:00,Denmark,East Denmark,DK-DK2,66.68,104.89,90.57,79.49,entsoe.eu,false,
2022-06-18 11:00:00,Denmark,East Denmark,DK-DK2,75.47,115.17,89.22,78.44,entsoe.eu,false,
2022-06-18 12:00:00,Denmark,East Denmark,DK-DK2,72.08,111.28,89.62,79.87,entsoe.eu,false,
2022-06-18 13:00:00,Denmark,East Denmark,DK-DK2,65.38,102.1,90.83,81.17,entsoe.eu,false,
2022-06-18 14:00:00,Denmark,East Denmark,DK-DK2,49.88,81.72,93.33,83.62,entsoe.eu,false,
2022-06-18 15:00:00,Denmark,East Denmark,DK-DK2,43.2,72.62,94.38,83.61,entsoe.eu,false,
2022-06-18 16:00:00,Denmark,East Denmark,DK-DK2,44.32,73.9,94.23,83.64,entsoe.eu,false,
2022-06-18 17:00:00,Denmark,East Denmark,DK-DK2,48.42,86.75,93.68,86.69,entsoe.eu,false,
2022-06-18 18:00:00,Denmark,East Denmark,DK-DK2,44.42,87.14,94.23,83.25,entsoe.eu,false,
2022-06-18 19:00:00,Denmark,East Denmark,DK-DK2,54.17,102.02,92.75,78.74,entsoe.eu,false,
2022-06-18 20:00:00,Denmark,East Denmark,DK-DK2,51.29,109.35,93.29,80.17,entsoe.eu,false,
2022-06-18 21:00:00,Denmark,East Denmark,DK-DK2,54.4,111.13,92.27,78.85,entsoe.eu,false,
2022-06-18 22:00:00,Denmark,East Denmark,DK-DK2,48.61,115.17,93.16,76.49,entsoe.eu,false,
2022-06-18 23:00:00,Denmark,East Denmark,DK-DK2,48.93,115.73,93.17,73.79,entsoe.eu,false,
2022-06-19 00:00:00,Denmark,East Denmark,DK-DK2,62.46,123.21,91.57,71.53,entsoe.eu,false,
2022-06-19 01:00:00,Denmark,East Denmark,DK-DK2,53.36,112.83,92.58,68.39,entsoe.eu,false,
2022-06-19 02:00:00,Denmark,East Denmark,DK-DK2,55.7,116.85,92.19,66.69,entsoe.eu,false,
2022-06-19 03:00:00,Denmark,East Denmark,DK-DK2,67.29,128.89,90.86,71.41,entsoe.eu,false,
2022-06-19 04:00:00,Denmark,East Denmark,DK-DK2,75.68,130.37,90.47,74.01,entsoe.eu,false,
2022-06-19 05:00:00,Denmark,East Denmark,DK-DK2,60.1,110.73,92.0,79.17,entsoe.eu,false,
2022-06-19 06:00:00,Denmark,East Denmark,DK-DK2,69.34,123.96,91.28,74.5,entsoe.eu,false,
2022-06-19 07:00:00,Denmark,East Denmark,DK-DK2,105.14,160.11,87.84,76.79,entsoe.eu,false,
2022-06-19 08:00:00,Denmark,East Denmark,DK-DK2,97.79,153.42,88.71,75.35,entsoe.eu,false,
2022-06-19 09:00:00,Denmark,East Denmark,DK-DK2,110.26,175.53,85.81,71.61,entsoe.eu,false,
2022-06-19 10:00:00,Denmark,East Denmark,DK-DK2,131.84,203.19,82.66,68.43,entsoe.eu,false,
2022-06-19 11:00:00,Denmark,East Denmark,DK-DK2,144.76,205.29,83.18,69.85,entsoe.eu,false,
2022-06-19 12:00:00,Denmark,East Denmark,DK-DK2,134.47,199.36,84.54,71.48,entsoe.eu,false,
2022-06-19 13:00:00,Denmark,East Denmark,DK-DK2,133.04,204.58,83.32,69.81,entsoe.eu,false,
2022-06-19 14:00:00,Denmark,East Denmark,DK-DK2,152.1,233.22,81.28,66.3,entsoe.eu,false,
2022-06-19 15:00:00,Denmark,East Denmark,DK-DK2,140.7,211.16,83.98,69.57,entsoe.eu,false,
2022-06-19 16:00:00,Denmark,East Denmark,DK-DK2,117.13,190.41,86.5,69.83,entsoe.eu,false,
2022-06-19 17:00:00,Denmark,East Denmark,DK-DK2,147.82,219.82,83.7,65.55,entsoe.eu,false,
2022-06-19 18:00:00,Denmark,East Denmark,DK-DK2,201.57,276.83,78.86,62.04,entsoe.eu,false,
2022-06-19 19:00:00,Denmark,East Denmark,DK-DK2,89.85,164.98,87.18,67.09,entsoe.eu,false,
2022-06-19 20:00:00,Denmark,East Denmark,DK-DK2,105.93,186.63,86.13,66.23,entsoe.eu,false,
2022-06-19 21:00:00,Denmark,East Denmark,DK-DK2,77.34,155.3,89.22,67.54,entsoe.eu,false,
2022-06-19 22:00:00,Denmark,East Denmark,DK-DK2,76.78,155.96,90.04,67.87,entsoe.eu,false,
2022-06-19 23:00:00,Denmark,East Denmark,DK-DK2,74.45,151.5,90.48,67.07,entsoe.eu,false,
2022-06-20 00:00:00,Denmark,East Denmark,DK-DK2,80.25,161.98,89.79,66.79,entsoe.eu,false,
2022-06-20 01:00:00,Denmark,East Denmark,DK-DK2,100.07,180.32,87.7,64.48,entsoe.eu,false,
2022-06-20 02:00:00,Denmark,East Denmark,DK-DK2,68.33,147.45,91.13,67.77,entsoe.eu,false,
2022-06-20 03:00:00,Denmark,East Denmark,DK-DK2,173.96,267.28,78.72,62.75,entsoe.eu,false,
2022-06-20 04:00:00,Denmark,East Denmark,DK-DK2,110.28,195.18,84.77,67.92,entsoe.eu,false,
2022-06-20 05:00:00,Denmark,East Denmark,DK-DK2,145.96,230.47,80.95,67.26,entsoe.eu,false,
2022-06-20 06:00:00,Denmark,East Denmark,DK-DK2,174.06,261.96,78.45,66.11,entsoe.eu,false,
2022-06-20 07:00:00,Denmark,East Denmark,DK-DK2,139.9,219.92,81.53,69.46,entsoe.eu,false,
2022-06-20 08:00:00,Denmark,East Denmark,DK-DK2,149.64,234.28,81.74,70.05,entsoe.eu,false,
2022-06-20 09:00:00,Denmark,East Denmark,DK-DK2,133.75,214.72,84.01,71.49,entsoe.eu,false,
2022-06-20 10:00:00,Denmark,East Denmark,DK-DK2,96.65,170.75,87.18,75.34,entsoe.eu,false,
2022-06-20 11:00:00,Denmark,East Denmark,DK-DK2,190.25,272.26,77.02,74.9,entsoe.eu,false,
2022-06-20 12:00:00,Denmark,East Denmark,DK-DK2,145.99,223.02,81.7,76.56,entsoe.eu,false,
2022-06-20 13:00:00,Denmark,East Denmark,DK-DK2,202.3,285.8,75.75,73.34,entsoe.eu,false,
2022-06-20 14:00:00,Denmark,East Denmark,DK-DK2,168.09,247.94,79.42,75.5,entsoe.eu,false,
2022-06-20 15:00:00,Denmark,East Denmark,DK-DK2,179.17,256.85,78.09,73.07,entsoe.eu,false,
2022-06-20 16:00:00,Denmark,East Denmark,DK-DK2,182.95,260.04,77.7,71.25,entsoe.eu,false,
2022-06-20 17:00:00,Denmark,East Denmark,DK-DK2,221.95,300.64,73.41,67.09,entsoe.eu,false,
2022-06-20 18:00:00,Denmark,East Denmark,DK-DK2,92.55,163.58,86.1,68.38,entsoe.eu,false,
2022-06-20 19:00:00,Denmark,East Denmark,DK-DK2,102.62,171.38,87.06,68.57,entsoe.eu,false,
2022-06-20 20:00:00,Denmark,East Denmark,DK-DK2,67.86,133.95,90.51,73.82,entsoe.eu,false,
2022-06-20 21:00:00,Denmark,East Denmark,DK-DK2,56.07,116.45,92.09,79.31,entsoe.eu,false,
2022-06-20 22:00:00,Denmark,East Denmark,DK-DK2,50.86,111.31,93.34,84.33,entsoe.eu,false,
2022-06-20 23:00:00,Denmark,East Denmark,DK-DK2,44.4,104.73,94.26,82.42,entsoe.eu,false,
2022-06-21 00:00:00,Denmark,East Denmark,DK-DK2,41.39,97.92,94.64,79.79,entsoe.eu,false,
2022-06-21 01:00:00,Denmark,East Denmark,DK-DK2,50.68,97.29,93.18,78.94,entsoe.eu,false,
2022-06-21 02:00:00,Denmark,East Denmark,DK-DK2,55.91,98.69,92.43,80.52,entsoe.eu,false,
2022-06-21 03:00:00,Denmark,East Denmark,DK-DK2,49.23,100.82,93.31,83.7,entsoe.eu,false,
2022-06-21 04:00:00,Denmark,East Denmark,DK-DK2,49.44,97.99,93.42,84.49,entsoe.eu,false,
2022-06-21 05:00:00,Denmark,East Denmark,DK-DK2,53.99,103.19,92.92,86.56,entsoe.eu,false,
2022-06-21 06:00:00,Denmark,East Denmark,DK-DK2,53.69,105.4,92.56,83.67,entsoe.eu,false,
2022-06-21 07:00:00,Denmark,East Denmark,DK-DK2,50.88,102.91,92.73,86.49,entsoe.eu,false,
2022-06-21 08:00:00,Denmark,East Denmark,DK-DK2,58.22,106.23,92.08,82.62,entsoe.eu,false,
2022-06-21 09:00:00,Denmark,East Denmark,DK-DK2,46.04,97.28,93.83,83.74,entsoe.eu,false,
2022-06-21 10:00:00,Denmark,East Denmark,DK-DK2,41.12,92.72,94.5,83.92,entsoe.eu,false,
2022-06-21 11:00:00,Denmark,East Denmark,DK-DK2,47.71,102.07,93.44,85.63,entsoe.eu,false,
2022-06-21 12:00:00,Denmark,East Denmark,DK-DK2,52.26,103.57,93.12,86.12,entsoe.eu,false,
2022-06-21 13:00:00,Denmark,East Denmark,DK-DK2,42.58,90.57,94.09,84.75,entsoe.eu,false,
2022-06-21 14:00:00,Denmark,East Denmark,DK-DK2,46.23,90.54,93.65,83.82,entsoe.eu,false,
2022-06-21 15:00:00,Denmark,East Denmark,DK-DK2,46.28,88.97,93.45,82.82,entsoe.eu,false,
2022-06-21 16:00:00,Denmark,East Denmark,DK-DK2,53.94,101.74,92.45,80.17,entsoe.eu,false,
2022-06-21 17:00:00,Denmark,East Denmark,DK-DK2,63.59,117.22,90.74,79.25,entsoe.eu,false,
2022-06-21 18:00:00,Denmark,East Denmark,DK-DK2,73.59,133.74,89.28,76.57,entsoe.eu,false,
2022-06-21 19:00:00,Denmark,East Denmark,DK-DK2,68.3,132.22,89.97,75.73,entsoe.eu,false,
2022-06-21 20:00:00,Denmark,East Denmark,DK-DK2,61.07,129.2,91.78,76.81,entsoe.eu,false,
2022-06-21 21:00:00,Denmark,East Denmark,DK-DK2,64.24,114.73,91.24,72.34,entsoe.eu,false,
2022-06-21 22:00:00,Denmark,East Denmark,DK-DK2,87.05,137.11,87.08,67.07,entsoe.eu,false,
2022-06-21 23:00:00,Denmark,East Denmark,DK-DK2,94.35,136.31,86.05,66.06,entsoe.eu,false,
2022-06-22 00:00:00,Denmark,East Denmark,DK-DK2,87.68,128.09,87.46,66.71,entsoe.eu,false,
2022-06-22 01:00:00,Denmark,East Denmark,DK-DK2,87.67,128.91,87.12,66.22,entsoe.eu,false,
2022-06-22 02:00:00,Denmark,East Denmark,DK-DK2,138.22,183.83,82.8,59.77,entsoe.eu,false,
